RTIID	GID	JURISID	COUNTY	NAME	YEAR	CITY	STATE	ZIP	STATEFIPS	CNTYCODE	STRATUM	FINALWT	DESIGNWT	CLASS	STATUS	CONFPOPJUNE	CONFPOPJUNE_FLAG	CONFPOP	CONFPOP_FLAG	NCONPOP	NCONPOP_FLAG	TOTPOP	TOTPOP_FLAG	WEEK	WEEK_FLAG	WEEKN	WEEKN_FLAG	NONCITZ	NONCITZ_FLAG	ADULTM	ADULTM_FLAG	ADULTF	ADULTF_FLAG	JUVM	JUVM_FLAG	JUVF	JUVF_FLAG	TOTGENDER	TOTGENDER_FLAG	ADLTJUV	ADLTJUV_FLAG	CONV	CONV_FLAG	UNCONV	UNCONV_FLAG	TOTCONVSTATUS	TOTCONVSTATUS_FLAG	FELONY	FELONY_FLAG	MISD	MISD_FLAG	OTHEROFFSPEC	OTHEROFF	OTHEROFF_FLAG	TOTOFF	TOTOFF_FLAG	WHITE	WHITE_FLAG	BLACK	BLACK_FLAG	HISP	HISP_FLAG	AIAN	AIAN_FLAG	ASIAN	ASIAN_FLAG	NHOPI	NHOPI_FLAG	TWORACE	TWORACE_FLAG	OTHERRACESPEC	OTHERRACE	OTHERRACE_FLAG	RACEDK	RACEDK_FLAG	RACETOTAL	RACETOTAL_FLAG	MARSHALS	MARSHALS_FLAG	BOP	BOP_FLAG	ICE	ICE_FLAG	BIA	BIA_FLAG	OTHERFEDSPEC	OTHERFED	OTHERFED_FLAG	INSTATEPRIS	INSTATEPRIS_FLAG	OUTSTATEPRIS	OUTSTATEPRIS_FLAG	TRIBAL	TRIBAL_FLAG	INSTATEJAIL	INSTATEJAIL_FLAG	OUTSTATEJAIL	OUTSTATEJAIL_FLAG	OTHERHOLDTOT	OTHERHOLDTOT_FLAG	PEAKDATE	PEAKPOP	PEAKPOP_FLAG	ADPM	ADPM_FLAG	ADPF	ADPF_FLAG	ADP	ADP_FLAG	RATED	RATED_FLAG	ADMISM	ADMISM_FLAG	ADMISF	ADMISF_FLAG	ADMIS	ADMIS_FLAG	RELEASEM	RELEASEM_FLAG	RELEASEF	RELEASEF_FLAG	RELEASE	RELEASE_FLAG	EMONITOR	EMONITOR_FLAG	HOMEDETN	HOMEDETN_FLAG	COMMSRV	COMMSRV_FLAG	DAYREPORT	DAYREPORT_FLAG	PRETRIAL	PRETRIAL_FLAG	ALTWORK	ALTWORK_FLAG	TREATMENT	TREATMENT_FLAG	OTRNONCONFSPEC	OTRNONCONF	OTRNONCONF_FLAG	NONCONFD	NONCONFD_FLAG	CORRSTAFF	CORRSTAFF_FLAG	CORRSTAFFM	CORRSTAFFM_FLAG	CORRSTAFFF	CORRSTAFFF_FLAG	OTHERSTAFF	OTHERSTAFF_FLAG	OTHERSTAFFM	OTHERSTAFFM_FLAG	OTHERSTAFFF	OTHERSTAFFF_FLAG	TOTALSTAFF	TOTALSTAFF_FLAG
10956152	031013013060000000900	031013013	YAVAPAI COUNTY	YAVAPAI COUNTY SHERIFFS OFFICE	2016	PRESCOTT	3	86301	04	04025	7	1.30404508	1.27884614	17	1	512	0	501	0	0	0	501	0	1	0	1	0	2	0	405	0	96	0	0	0	0	0	501	0	0	0	200	1	301	1	501	0	163	1	246	1	Civil/Tribal	92	1	501	0	224	1	13	1	222	1	40	1	1	1	1	1	0	1	 	0	1	0	0	501	0	0	0	0	0	0	0	11	0	 	0	0	0	0	0	0	0	0	40	0	4	0	55	0	11	522	0	402	0	117	0	519	0	823	0	6685	1	2508	1	9193	0	6640	2	2486	0	9126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	158	0	133	0	25	0	26	0	7	0	19	0	184	0
10956153	031014014062000000000	031014014	YUMA COUNTY	YUMA COUNTY SHERIFF'S OFFICE	2016	YUMA	3	85364	04	04027	1	1.05357143	1	8	1	463	0	394	0	0	0	394	0	1	0	0	0	62	1	333	0	60	0	0	0	1	0	394	0	1	0	151	0	243	0	394	0	237	0	152	0	Tribal Charges	5	0	394	0	120	0	19	0	230	0	25	0	0	0	0	0	0	0	 	0	0	0	0	394	0	0	0	0	0	0	0	0	0	Other Federal Agency (Drug Enforc	2	0	10	0	0	0	5	0	9	0	8	0	34	0	10	418	0	380	0	70	0	450	0	756	0	5337	0	1583	0	6920	0	5374	0	1572	0	6946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	144	0	109	0	35	0	46	0	15	0	31	0	190	0
10956158	041004004061000000000	041004004	BENTON COUNTY	BENTON COUNTY SHERIFFS OFFICE	2016	BENTONVILLE	4	72712	05	05007	7	1.30404508	1.27884614	17	1	525	0	525	0	0	0	525	0	1	0	0	0	21	1	431	0	94	0	0	0	0	0	525	0	0	0	200	1	325	1	525	0	341	0	161	0	Commit  ordinance  and unknown	23	0	525	0	432	0	25	0	52	0	5	0	0	1	0	1	0	1	Asian or pacific islander	10	0	1	0	525	0	11	1	0	0	0	0	0	0	 	0	0	174	0	0	1	0	0	0	1	0	1	185	1	10	534	0	420	0	93	0	513	0	574	0	9487	0	3436	0	12923	0	9438	0	3407	0	12845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	115	1	94	1	21	1	10	1	3	1	7	1	125	0
10956170	041018018062000000000	041018018	CRITTENDEN COUNTY	CRITTENDEN COUNTY SHERIFFS OFFICE	2016	WEST MEMPHIS	4	72301	05	05035	7	1.30404508	1.27884614	17	1	259	1	181	1	0	0	181	1	0	0	-9	-9	0	0	157	1	24	1	0	0	0	0	181	1	0	0	76	3	105	3	181	1	19	3	30	3	 	132	3	181	1	142	3	35	3	4	3	0	3	0	3	0	3	0	3	 	0	3	0	3	181	1	0	3	0	3	0	3	0	3	 	0	3	19	3	0	3	0	3	0	3	0	3	19	3	28	220	1	189	1	33	1	222	1	320	1	2208	3	338	3	2546	3	2211	3	338	3	2549	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	47	3	27	3	20	3	5	3	2	3	3	3	52	3
10956173	041022022061000000000	041022022	DREW COUNTY	DREW COUNTY DETENTION FACILITY	2016	MONTICELLO	4	71655	05	05043	10	15.15689616	14.89999962	20	1	31	0	33	0	0	0	33	0	0	0	-9	-9	0	0	30	0	3	0	0	0	0	0	33	0	0	0	5	0	28	0	33	0	16	0	17	0	 	0	0	33	0	15	0	17	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	33	0	0	0	0	0	0	0	0	0	 	0	0	7	0	0	0	0	0	26	0	0	0	33	0	10	42	0	29	0	3	0	32	0	45	0	666	1	111	1	777	1	555	1	100	1	655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	12	0	4	0	8	0	3	0	2	0	1	0	15	0
10956213	041064064061000000000	041064064	SCOTT COUNTY	SCOTT COUNTY DETENTION CENTER	2016	WALDRON	4	72958	05	05127	8	5.15508193	4.90361452	18	1	18	0	24	1	0	1	24	1	0	0	-9	-9	2	0	20	1	4	1	0	0	0	0	24	1	0	0	15	1	9	1	24	1	19	1	5	1	 	0	0	24	1	20	0	0	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	24	1	6	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	26	0	25	1	3	1	28	1	70	0	646	1	256	1	902	1	600	1	275	1	875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	11	0	6	0	5	0	0	0	0	0	0	0	11	0
10956215	041066066061000000000	041066066	SEBASTIAN COUNTY	SEBASTIAN COUNTY SHERIFFS OFFICE	2016	FORT SMITH	4	72901	05	05131	7	1.30404508	1.27884614	17	1	494	0	418	0	0	0	418	0	0	0	-9	-9	2	0	319	0	99	0	0	0	0	0	418	0	0	0	131	1	287	1	418	0	347	0	71	0	 	0	0	418	0	306	0	74	0	21	0	5	0	7	0	0	0	0	0	 	0	0	5	0	418	0	35	0	0	0	2	1	0	0	 	0	0	121	0	0	0	0	0	2	0	5	0	165	0	1	461	0	377	0	106	0	483	0	356	0	10295	0	4530	0	14825	0	10326	0	4524	0	14850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	66	0	50	0	16	0	24	0	16	0	8	0	90	0
10956221	041072072061000000000	041072072	WASHINGTON COUNTY	WASHINGTON COUNTY SHERIFFS OFFICE	2016	FAYETTEVILLE	4	72701	05	05143	1	1.05357143	1	8	1	627	0	628	0	40	1	668	1	0	0	-9	-9	40	1	519	0	109	0	0	0	0	0	628	0	0	0	274	0	354	0	628	0	573	0	55	0	 	0	0	628	0	447	0	90	0	0	0	0	0	0	0	0	0	0	0	 	0	0	91	0	628	0	45	0	0	0	9	0	0	0	 	0	0	189	0	0	0	0	0	27	0	0	0	270	0	6	647	0	490	0	114	0	604	0	710	0	8666	0	3137	0	11803	0	8671	0	3134	0	11805	0	0	0	0	0	40	1	0	0	0	0	0	0	0	0	 	0	0	40	1	171	0	116	0	55	0	27	0	17	0	10	0	198	0
10956222	041073073062000000000	041073073	WHITE COUNTY	WHITE COUNTY SHERIFFS OFFICE	2016	SEARCY	4	72143	05	05145	7	1.30404508	1.27884614	17	1	256	0	242	0	0	0	242	0	1	0	3	1	0	0	177	0	65	0	0	0	0	0	242	0	0	0	19	1	223	0	242	0	150	1	92	1	 	0	0	242	0	200	1	40	1	2	1	0	0	0	0	0	0	0	0	 	0	0	0	0	242	0	0	1	0	1	0	1	0	1	 	0	0	19	0	0	0	0	0	0	0	0	0	19	0	8	317	0	226	0	80	0	306	0	345	1	4135	0	1814	0	5949	0	1300	1	500	1	1800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	48	3	30	3	18	3	25	3	10	3	15	3	73	3
10958759	041060060061000000000	046060060	PULASKI COUNTY	PULASKI COUNTY SHERIFFS OFFICE	2016	LITTLE ROCK	4	72204	05	05119	12	1	1	21	1	1171	0	888	0	27	1	915	1	1	0	0	0	14	1	760	0	111	0	17	0	0	0	888	0	17	0	203	1	685	1	888	0	514	1	312	1	Other Agency Holds	62	1	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	888	0	888	0	60	1	2	1	0	1	0	1	 	0	1	203	1	20	1	0	0	0	0	0	0	285	1	2	992	0	872	1	141	1	1013	1	1210	0	20649	1	3361	1	24010	0	20769	1	3380	1	24149	0	0	0	0	0	0	0	27	1	0	0	0	0	0	0	 	0	0	27	1	260	1	137	1	123	1	67	1	16	1	51	1	327	1
10950251	051001001060000001100	051001001	ALAMEDA COUNTY	ALAMEDA COUNTY SHERIFFS OFFICE	2016	OAKLAND	5	94612	06	06001	1	1	1	1	1	2462	1	2434	1	13	1	2447	1	1	0	4	1	0	1	2195	1	239	1	0	1	0	1	2434	1	0	0	323	1	2111	1	2434	1	2253	1	106	1	Civil  Witness or Time Server	75	1	2434	1	410	1	1211	1	631	1	8	1	67	1	51	1	12	1	 	0	1	44	1	2434	1	297	1	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	3	1	0	0	300	1	4	2490	1	2277	1	216	1	2493	1	4716	1	30892	1	8522	1	39414	1	25917	1	6799	1	32716	1	0	0	0	0	0	0	0	0	0	0	13	1	0	0	 	0	0	13	1	452	1	377	1	75	1	230	1	92	1	138	1	682	0
10956235	051003003061000000000	051003003	AMADOR COUNTY	AMADOR COUNTY SHERIFF'S OFFICE	2016	JACKSON	5	95642	06	06005	1	1.16666667	1	5	1	83	0	78	0	0	0	78	0	0	0	-9	-9	0	0	63	0	15	0	0	0	0	0	78	0	0	0	32	0	46	0	78	0	63	0	15	0	 	0	0	78	0	53	0	11	0	9	0	3	0	1	0	1	0	0	0	 	0	0	0	0	78	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	87	0	72	0	17	0	89	0	76	0	1037	0	394	0	1431	0	1013	0	390	0	1403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	26	0	16	0	10	0	4	0	4	0	0	0	30	0
10956236	051004004061000000000	051004004	BUTTE COUNTY	BUTTE COUNTY SHERIFFS OFFICE	2016	OROVILLE	5	95965	06	06007	1	1	1	2	1	582	0	571	0	189	0	760	0	0	0	-9	-9	-9	-9	491	0	80	0	0	0	0	0	571	0	0	0	250	0	321	0	571	0	480	0	91	0	 	0	0	571	0	415	0	47	0	57	0	31	0	15	0	0	0	6	0	 	0	0	0	0	571	0	0	0	0	0	0	0	0	0	 	0	0	17	0	0	0	0	0	25	0	7	0	49	0	13	572	0	504	0	79	0	583	0	604	0	10316	1	1679	1	11995	0	9241	1	1504	1	10745	0	72	0	0	0	0	0	117	0	0	0	0	0	0	0	 	0	0	189	0	106	0	88	0	18	0	41	0	12	0	29	0	147	0
10956237	051005005061000000000	051005005	CALAVERAS COUNTY	CALAVERAS COUNTY SHERIFFS OFFICE	2016	SAN ANDREAS	5	95249	06	06009	1	1.16666667	1	5	1	95	0	90	0	0	0	90	0	0	0	-9	-9	0	0	72	0	18	0	0	0	0	0	90	0	0	0	45	0	45	0	90	0	65	1	25	1	 	0	0	90	0	74	0	5	0	7	0	3	0	0	0	1	0	0	0	 	0	0	0	0	90	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	98	0	71	0	20	0	91	0	80	0	1367	0	515	0	1882	0	1374	1	508	1	1882	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	21	0	13	0	8	0	9	0	4	0	5	0	30	0
10956238	051006006061000000000	051006006	COLUSA COUNTY	COLUSA COUNTY SHERIFFS OFFICE	2016	COLUSA	5	95932	06	06011	1	1.16666667	1	5	1	89	1	92	1	0	0	92	1	0	0	-9	-9	12	1	80	0	12	0	0	0	0	0	92	1	0	0	45	1	47	1	92	1	67	0	25	0	 	0	0	92	1	39	1	3	1	48	1	1	1	1	1	0	0	0	0	 	0	0	0	0	92	1	3	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	1	1	0	0	4	1	11	93	1	72	1	15	1	87	1	92	0	1202	1	209	1	1411	1	1489	1	265	1	1754	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	13	0	8	0	5	0	2	0	1	0	1	0	15	0
10950256	051007007060000001200	051007007	CONTRA COSTA COUNTY	CONTRA COSTA COUNTY SHERIFFS OFFICE	2016	MARTINEZ	5	94553	06	06013	1	1	1	1	1	1365	1	1506	1	483	1	1989	1	0	0	-9	-9	211	1	1276	1	230	1	0	0	0	0	1506	1	0	0	298	1	1208	1	1506	1	1466	1	40	1	 	0	1	1506	1	324	1	516	1	517	1	0	1	4	1	0	1	0	1	 	0	1	145	1	1506	1	3	1	0	1	211	1	0	1	 	0	0	61	1	0	0	0	1	0	1	0	1	275	1	29	1512	1	1228	1	198	1	1426	1	1979	0	20468	1	3288	1	23756	1	20018	1	3100	1	23118	1	67	1	0	1	0	1	0	1	43	1	343	1	0	1	Alcohol Monitoring	30	1	483	1	345	1	297	1	48	1	110	1	70	1	40	1	455	1
10956240	051009009060000001300	051009009	EL DORADO COUNTY	EL DORADO COUNTY SHERIFF'S OFFICE	2016	PLACERVILLE	5	95667	06	06017	1	1	1	3	1	395	0	378	0	123	0	501	0	1	0	7	0	1	1	306	0	72	0	0	0	0	0	378	0	0	0	178	1	200	1	378	0	327	1	51	1	 	0	0	378	0	295	0	20	0	48	0	0	1	4	0	4	0	0	1	 	0	1	7	1	378	0	1	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	2	0	0	0	3	0	16	405	0	326	0	62	0	388	0	461	0	4712	0	1578	0	6290	0	4744	1	1581	1	6325	1	0	0	0	0	0	0	0	0	0	0	123	0	0	0	 	0	0	123	0	99	1	78	1	21	1	24	1	6	1	18	1	123	1
10950259	051010010060000001400	051010010	FRESNO COUNTY	FRESNO COUNTY SHERIFF CORONER'S OFFICE	2016	FRESNO	5	93721	06	06019	1	1	1	1	1	2907	0	2818	0	0	0	2818	0	0	0	-9	-9	266	0	2492	0	326	0	0	0	0	0	2818	0	0	0	849	0	1969	0	2818	0	2530	0	288	0	 	0	0	2818	0	578	0	497	0	1606	0	17	0	102	0	0	0	0	0	 	0	0	18	0	2818	0	107	0	1	0	143	0	0	0	 	0	0	276	0	13	0	0	0	1	0	0	0	541	0	19	2818	0	2494	0	338	0	2832	0	3291	0	24493	0	5619	0	30112	0	24234	0	5604	0	29838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	422	0	308	0	114	0	81	0	52	0	29	0	503	0
10956241	051011011061000000000	051011011	GLENN COUNTY	GLENN COUNTY SHERIFFS OFFICE	2016	WILLOWS	5	95988	06	06021	1	1	1	4	1	101	0	99	0	0	0	99	0	1	0	1	0	4	1	83	0	16	0	0	0	0	0	99	0	0	0	28	1	71	1	99	0	27	0	72	0	 	0	0	99	0	68	1	4	1	24	1	2	1	1	1	0	1	0	1	 	0	1	0	1	99	0	0	0	0	0	0	0	0	0	 	0	0	5	0	0	0	0	0	10	0	0	0	15	0	4	106	0	79	0	22	0	101	0	144	0	1044	0	344	0	1388	0	1023	0	345	0	1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	14	0	8	0	6	0	3	0	1	0	2	0	17	0
10956242	051012012061000000000	051012012	HUMBOLDT COUNTY	HUMBOLDT COUNTY SHERIFFS OFFICE	2016	EUREKA	5	95501	06	06023	1	1	1	3	1	376	0	381	0	204	0	585	0	0	0	-9	-9	2	1	322	0	59	0	0	0	0	0	381	0	0	0	108	0	273	0	381	0	316	0	65	0	 	0	0	381	0	261	0	18	0	33	0	65	0	2	0	2	0	0	0	 	0	0	0	0	381	0	0	0	0	0	0	0	0	0	 	0	0	4	0	0	0	0	0	2	0	3	0	9	0	4	385	0	324	0	47	0	371	0	417	0	7477	1	2271	1	9748	0	7406	0	2242	0	9648	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	 	0	0	204	0	87	1	62	1	25	1	22	1	13	1	9	1	109	1
10956243	051013013060000001500	051013013	IMPERIAL COUNTY	IMPERIAL COUNTY SHERIFF'S OFFICE	2016	EL CENTRO	5	92243	06	06025	1	1	1	2	1	524	1	480	1	0	1	480	1	1	0	0	1	67	1	418	1	62	1	0	1	0	1	480	1	0	0	246	1	234	1	480	1	354	2	126	2	 	0	1	480	1	72	1	22	1	373	1	9	1	3	1	0	1	0	1	 	0	1	1	1	480	1	71	1	11	1	0	1	0	1	 	0	1	398	1	0	1	0	1	0	1	0	1	480	1	31	480	2	486	1	62	1	548	1	612	0	4201	1	1000	1	5201	1	5604	1	1674	1	7278	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	54	1	41	1	13	1	34	1	14	1	20	1	88	1
10956244	051014014061000000000	051014014	INYO COUNTY	INYO COUNTY SHERIFFS OFFICE	2016	INDEPENDENCE	5	93526	06	06027	1	1.16666667	1	5	1	68	0	55	0	0	0	55	0	0	0	-9	-9	0	0	45	0	10	0	0	0	0	0	55	0	0	0	28	0	27	0	55	0	40	1	15	1	 	0	0	55	0	26	0	3	0	7	0	19	0	0	0	0	0	0	0	 	0	0	0	0	55	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	1	0	1	0	0	9	61	0	50	1	15	1	65	1	96	0	700	1	300	1	1000	0	650	1	295	1	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	19	1	11	1	8	1	7	1	2	1	5	1	26	1
10950264	051015015060000001600	051015015	KERN COUNTY	KERN COUNTY SHERIFFS OFFICE	2016	BAKERSFIELD	5	93308	06	06029	1	1	1	1	1	2303	0	2059	0	878	0	2937	0	0	0	-9	-9	224	0	1798	0	261	0	0	0	0	0	2059	0	0	0	782	0	1277	0	2059	0	1585	0	350	0	Federal inmates/usme contract	124	0	2059	0	722	0	326	0	955	0	6	0	37	0	2	0	0	0	 	0	0	11	0	2059	0	118	0	6	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	124	0	7	2185	0	1921	0	276	0	2197	0	2477	0	27076	0	7638	0	34714	0	27976	0	7238	0	35214	0	345	0	0	0	0	0	0	0	0	0	533	0	0	0	 	0	0	878	0	317	0	245	0	72	0	66	0	19	0	47	0	383	0
10956245	051016016060000001700	051016016	KINGS COUNTY	KINGS COUNTY SHERIFFS OFFICE	2016	HANDFORD	5	93230	06	06031	1	1	1	2	1	560	0	458	0	517	0	975	0	0	0	-9	-9	55	1	393	0	65	0	0	0	0	0	458	0	0	0	370	0	88	0	458	0	404	0	54	0	 	0	0	458	0	91	0	57	0	284	0	16	0	5	0	3	0	0	0	 	0	0	2	0	458	0	0	0	0	0	15	0	0	0	 	0	0	53	0	0	0	0	0	0	0	0	0	68	0	31	458	0	391	0	70	0	461	0	576	0	1584	0	4916	0	6500	0	4929	0	1587	0	6516	0	0	0	0	0	383	0	0	0	0	0	134	0	0	0	 	0	0	517	0	121	0	85	0	36	0	39	0	13	0	26	0	160	0
10956246	051017017062000000000	051017017	LAKE COUNTY	LAKE COUNTY SHERIFF'S OFFICE	2016	LAKEPORT	5	95453	06	06033	1	1	1	3	1	295	0	291	1	3	1	294	1	0	0	-9	-9	9	0	241	0	50	0	0	0	0	0	291	1	0	0	206	0	85	0	291	1	219	1	49	1	Civil	23	1	291	1	203	0	18	0	48	0	20	0	1	0	1	0	0	0	 	0	0	0	0	291	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	307	1	236	0	44	0	280	0	286	0	3235	0	1040	0	4275	0	3137	0	1026	0	4163	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	3	1	52	0	34	0	18	0	10	0	6	0	4	0	62	0
10956247	051018018061000000000	051018018	LASSEN COUNTY	LASSEN COUNTY ADULT DETENTION FACILITY	2016	SUSANVILLE	5	96130	06	06035	1	1	1	4	1	110	1	95	1	5	1	100	1	0	0	-9	-9	0	1	85	1	10	1	0	0	0	0	95	1	0	0	40	1	55	1	95	1	83	1	12	1	 	0	1	95	1	65	1	7	1	12	1	4	1	0	1	1	1	4	1	 	0	1	2	1	95	1	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	5	1	0	1	5	1	15	99	1	80	1	12	1	92	1	132	1	881	1	317	1	1198	1	901	1	333	1	1234	1	5	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	5	1	25	1	18	1	7	1	11	0	5	0	6	0	36	0
10950268	051019019060000001900	051019019	LOS ANGELES COUNTY	LOS ANGELES COUNTY SHERIFF'S DEPARTMENT	2016	MONTEREY PARK	5	91754	06	06037	1	1	1	1	1	16695	1	15754	1	464	1	16218	1	1	0	29	1	-9	-9	13754	1	2000	1	0	0	0	0	15754	1	0	0	5817	1	9937	1	15754	1	14255	1	1499	1	 	0	1	15754	1	2433	1	4720	1	7990	1	6	1	54	1	10	1	0	1	 	0	1	541	1	15754	1	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	16887	1	14538	1	2075	1	16613	0	20000	1	93290	1	19562	1	112852	1	85138	1	15374	1	100512	1	62	1	0	1	0	1	0	1	0	1	261	1	54	1	Fire Camp	87	1	464	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
10956248	051020020061000000000	051020020	MADERA COUNTY	MADERA COUNTY DEPARTMENT OF CORRECTIONS	2016	MADERA	5	93638	06	06039	1	1	1	2	1	442	0	429	0	30	1	459	1	1	0	0	0	5	1	378	0	51	0	0	0	0	0	429	0	0	0	107	0	322	0	429	0	343	0	86	0	 	0	0	429	0	116	0	34	0	260	0	17	0	1	0	1	0	0	0	 	0	0	0	0	429	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	439	0	360	0	49	0	409	0	563	0	4199	0	573	0	4772	0	4138	0	564	0	4702	0	5	1	5	1	5	1	5	1	0	0	0	0	10	1	 	0	0	30	1	86	0	68	0	18	0	16	0	2	0	14	0	102	0
10956249	051021021061000000000	051021021	MARIN COUNTY	MARIN COUNTY SHERIFFS OFFICE	2016	SAN RAFAEL	5	94903	06	06041	1	1	1	3	1	306	0	328	0	0	0	328	0	0	0	-9	-9	66	1	283	0	45	0	0	0	0	0	328	0	0	0	74	0	254	0	328	0	272	0	56	0	 	0	0	328	0	170	1	80	1	75	1	0	1	2	1	1	1	0	1	 	0	1	0	1	328	0	3	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	3	1	15	343	0	269	1	49	1	318	0	376	0	1219	1	5557	1	6776	0	5990	1	807	1	6797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	74	0	56	0	18	0	26	0	8	0	18	0	100	0
10956250	051022022061000000000	051022022	MARIPOSA COUNTY	MARIPOSA COUNTY SHERIFFS OFFICE	2016	MARIPOSA	5	95338	06	06043	1	1.16666667	1	5	1	41	0	41	0	0	0	41	0	1	0	0	0	0	0	32	0	9	0	0	0	0	0	41	0	0	0	19	0	22	0	41	0	18	0	23	0	 	0	0	41	0	35	0	0	0	5	0	1	0	0	0	0	0	0	0	 	0	0	0	0	41	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	43	0	32	0	9	0	41	0	58	0	800	1	200	1	1000	0	750	1	150	1	900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	19	0	10	0	9	0	2	0	1	0	1	0	21	0
10956251	051023023061000000000	051023023	MENDOCINO COUNTY	MENDOCINO COUNTY SHERIFFS OFFICE	2016	UKIAH	5	95482	06	06045	1	1	1	4	1	302	0	310	0	60	0	370	0	1	0	2	1	18	1	263	0	47	0	0	0	0	0	310	0	0	0	117	0	193	0	310	0	275	1	35	1	 	0	0	310	0	229	1	8	1	36	1	30	1	7	1	0	1	0	1	 	0	1	0	1	310	0	0	0	0	0	18	1	0	0	 	0	0	0	0	0	0	0	0	5	1	4	1	27	0	14	327	0	261	0	45	0	306	0	295	0	4291	1	698	1	4989	0	4128	1	672	1	4800	0	8	1	0	0	52	1	0	0	0	0	0	0	0	0	 	0	0	60	0	41	0	33	0	8	0	2	0	1	0	1	0	43	0
10956252	051024024060000002100	051024024	MERCED COUNTY	MERCED COUNTY SHERIFFS OFFICE	2016	MERCED	5	95340	06	06047	1	1	1	2	1	747	0	650	0	97	0	747	0	0	0	-9	-9	65	1	600	0	50	0	0	0	0	0	650	0	0	0	49	0	601	0	650	0	643	0	7	0	 	0	0	650	0	175	0	70	0	384	0	0	0	18	0	3	0	0	0	 	0	0	0	0	650	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	709	0	600	0	50	0	650	0	748	0	5416	0	1058	0	6474	0	5864	0	1163	0	7027	0	62	0	0	0	0	0	35	0	0	0	0	0	0	0	 	0	0	97	0	81	0	18	0	63	0	20	0	11	0	9	0	101	0
10956253	051025025062000000000	051025025	MODOC COUNTY	MODOC COUNTY SHERIFFS OFFICE	2016	ALTURAS	5	96101	06	06049	1	1	1	6	1	22	0	17	0	0	0	17	0	0	0	-9	-9	0	0	15	0	2	0	0	0	0	0	17	0	0	0	10	0	7	0	17	0	10	0	7	0	 	0	0	17	0	14	0	0	0	2	0	1	0	0	0	0	0	0	0	 	0	0	0	0	17	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	30	0	20	0	5	0	25	0	43	0	130	0	52	0	182	0	130	0	52	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	0	4	0	3	0	0	0	0	0	0	0	7	0
